Time,Unsubtracted Weight,Baseline Weight,Program Temperature,Sample Temperature,Approx. Gas Flow,Unsubtracted Delta T,Baseline Delta T,Unsubtracted Heat Flow,Baseline Heat Flow,Heat Flow Calibration,Unsubstracted Microvolt,R25 Diagnostic Signal, 
30.925000,1.071592,0.000000,488.875000,474.720000,30.000000,0.510312,0.000000,26.000424,0.000000,1.000000,1.105088,33.619000, 
30.927083,1.071374,0.000000,488.906250,474.750000,30.000000,0.510429,0.000000,26.003089,0.000000,1.000000,1.105351,33.627000, 
30.929167,1.071374,0.000000,488.937500,474.780000,30.000000,0.510545,0.000000,26.005753,0.000000,1.000000,1.105614,33.635000, 
30.931250,1.071374,0.000000,488.968750,474.810000,30.000000,0.510646,0.000000,26.008086,0.000000,1.000000,1.105844,33.642000, 
30.933333,1.071374,0.000000,489.000000,474.840000,30.000000,0.510762,0.000000,26.010750,0.000000,1.000000,1.106107,33.650000, 
30.935417,1.071156,0.000000,489.031250,474.880000,30.000000,0.510878,0.000000,26.013418,0.000000,1.000000,1.106370,33.658000, 
30.937500,1.071156,0.000000,489.062500,474.910000,30.000000,0.510980,0.000000,26.015750,0.000000,1.000000,1.106600,33.665000, 
30.939583,1.071156,0.000000,489.093750,474.940000,30.000000,0.511096,0.000000,26.018415,0.000000,1.000000,1.106863,33.673000, 
30.941667,1.070937,0.000000,489.125000,474.970000,30.000000,0.511213,0.000000,26.021079,0.000000,1.000000,1.107126,33.681000, 
30.943750,1.070937,0.000000,489.156250,475.000000,30.000000,0.511314,0.000000,26.023412,0.000000,1.000000,1.107357,33.688000, 
30.945833,1.070937,0.000000,489.187500,475.030000,30.000000,0.511429,0.000000,26.026077,0.000000,1.000000,1.107619,33.696000, 
30.947917,1.070937,0.000000,489.218750,475.060000,30.000000,0.511546,0.000000,26.028741,0.000000,1.000000,1.107882,33.704000, 
30.950000,1.070719,0.000000,489.250000,475.090000,30.000000,0.511662,0.000000,26.031406,0.000000,1.000000,1.108145,33.712000, 
30.952083,1.070719,0.000000,489.281250,475.120000,30.000000,0.511763,0.000000,26.033738,0.000000,1.000000,1.108376,33.719000, 
30.954167,1.070719,0.000000,489.312500,475.160000,30.000000,0.511879,0.000000,26.036406,0.000000,1.000000,1.108638,33.727000, 
30.956250,1.070501,0.000000,489.343750,475.190000,30.000000,0.511995,0.000000,26.039071,0.000000,1.000000,1.108901,33.735000, 
30.958333,1.070501,0.000000,489.375000,475.220000,30.000000,0.512097,0.000000,26.041403,0.000000,1.000000,1.109132,33.742000, 
30.960417,1.070501,0.000000,489.406250,475.250000,30.000000,0.512213,0.000000,26.044068,0.000000,1.000000,1.109395,33.750000, 
30.962500,1.070501,0.000000,489.437500,475.280000,30.000000,0.512329,0.000000,26.046733,0.000000,1.000000,1.109657,33.758000, 
30.964583,1.070283,0.000000,489.468750,475.310000,30.000000,0.512431,0.000000,26.049065,0.000000,1.000000,1.109888,33.765000, 
30.966667,1.070283,0.000000,489.500000,475.340000,30.000000,0.512547,0.000000,26.051730,0.000000,1.000000,1.110151,33.773000, 
30.968750,1.070283,0.000000,489.531250,475.370000,30.000000,0.512663,0.000000,26.054395,0.000000,1.000000,1.110414,33.781000, 
30.970833,1.070065,0.000000,489.562500,475.400000,30.000000,0.512779,0.000000,26.057060,0.000000,1.000000,1.110676,33.789000, 
30.972917,1.070065,0.000000,489.593750,475.430000,30.000000,0.512879,0.000000,26.059392,0.000000,1.000000,1.110907,33.796000, 
30.975000,1.070065,0.000000,489.625000,475.470000,30.000000,0.512996,0.000000,26.062060,0.000000,1.000000,1.111170,33.804000, 
30.977083,1.069846,0.000000,489.656250,475.500000,30.000000,0.513112,0.000000,26.064725,0.000000,1.000000,1.111433,33.812000, 
30.979167,1.069846,0.000000,489.687500,475.530000,30.000000,0.513229,0.000000,26.067389,0.000000,1.000000,1.111695,33.820000, 
30.981250,1.069846,0.000000,489.718750,475.560000,30.000000,0.513329,0.000000,26.069722,0.000000,1.000000,1.111926,33.827000, 
30.983333,1.069846,0.000000,489.750000,475.590000,30.000000,0.513446,0.000000,26.072387,0.000000,1.000000,1.112189,33.835000, 
30.985417,1.069628,0.000000,489.781250,475.620000,30.000000,0.513562,0.000000,26.075052,0.000000,1.000000,1.112452,33.843000, 
30.987500,1.069628,0.000000,489.812500,475.660000,30.000000,0.513679,0.000000,26.077720,0.000000,1.000000,1.112714,33.851000, 
30.989583,1.069628,0.000000,489.843750,475.690000,30.000000,0.513779,0.000000,26.080052,0.000000,1.000000,1.112945,33.858000, 
30.991667,1.069410,0.000000,489.875000,475.720000,30.000000,0.513896,0.000000,26.082717,0.000000,1.000000,1.113208,33.866000, 
30.993750,1.069410,0.000000,489.906250,475.750000,30.000000,0.513997,0.000000,26.085050,0.000000,1.000000,1.113438,33.873000, 
30.995833,1.069410,0.000000,489.937500,475.780000,30.000000,0.514113,0.000000,26.087715,0.000000,1.000000,1.113701,33.881000, 
30.997917,1.069410,0.000000,489.968750,475.810000,30.000000,0.514229,0.000000,26.090380,0.000000,1.000000,1.113964,33.889000, 
31.000000,1.069192,0.000000,490.000000,475.840000,30.000000,0.514330,0.000000,26.092713,0.000000,1.000000,1.114194,33.896000, 
31.002083,1.069192,0.000000,490.031250,475.870000,30.000000,0.514447,0.000000,26.095378,0.000000,1.000000,1.114457,33.904000, 
31.004167,1.069192,0.000000,490.062500,475.900000,30.000000,0.514563,0.000000,26.098043,0.000000,1.000000,1.114720,33.912000, 
31.006250,1.068974,0.000000,490.093750,475.930000,30.000000,0.514679,0.000000,26.100708,0.000000,1.000000,1.114983,33.920000, 
31.008333,1.068974,0.000000,490.125000,475.960000,30.000000,0.514780,0.000000,26.103041,0.000000,1.000000,1.115213,33.927000, 
31.010417,1.068974,0.000000,490.156250,476.000000,30.000000,0.514897,0.000000,26.105708,0.000000,1.000000,1.115476,33.935000, 
31.012500,1.068755,0.000000,490.187500,476.030000,30.000000,0.515013,0.000000,26.108373,0.000000,1.000000,1.115739,33.943000, 
31.014583,1.068755,0.000000,490.218750,476.060000,30.000000,0.515129,0.000000,26.111038,0.000000,1.000000,1.116002,33.951000, 
31.016667,1.068755,0.000000,490.250000,476.090000,30.000000,0.515245,0.000000,26.113704,0.000000,1.000000,1.116265,33.959000, 
31.018750,1.068755,0.000000,490.281250,476.120000,30.000000,0.515346,0.000000,26.116036,0.000000,1.000000,1.116495,33.966000, 
31.020833,1.068537,0.000000,490.312500,476.150000,30.000000,0.515462,0.000000,26.118702,0.000000,1.000000,1.116758,33.974000, 
31.022917,1.068537,0.000000,490.343750,476.180000,30.000000,0.515578,0.000000,26.121367,0.000000,1.000000,1.117021,33.982000, 
31.025000,1.068537,0.000000,490.375000,476.210000,30.000000,0.515695,0.000000,26.124032,0.000000,1.000000,1.117284,33.990000, 
31.027083,1.068319,0.000000,490.406250,476.240000,30.000000,0.515810,0.000000,26.126697,0.000000,1.000000,1.117547,33.998000, 
31.029167,1.068319,0.000000,490.437500,476.280000,30.000000,0.515926,0.000000,26.129365,0.000000,1.000000,1.117809,34.006000, 
31.031250,1.068319,0.000000,490.468750,476.310000,30.000000,0.516043,0.000000,26.132030,0.000000,1.000000,1.118072,34.014000, 
31.033333,1.068101,0.000000,490.500000,476.340000,30.000000,0.516159,0.000000,26.134695,0.000000,1.000000,1.118335,34.022000, 
31.035417,1.068101,0.000000,490.531250,476.370000,30.000000,0.516275,0.000000,26.137360,0.000000,1.000000,1.118598,34.030000, 
31.037500,1.068101,0.000000,490.562500,476.400000,30.000000,0.516391,0.000000,26.140025,0.000000,1.000000,1.118861,34.038000, 
31.039583,1.068101,0.000000,490.593750,476.430000,30.000000,0.516508,0.000000,26.142690,0.000000,1.000000,1.119124,34.046000, 
31.041667,1.067883,0.000000,490.625000,476.460000,30.000000,0.516623,0.000000,26.145356,0.000000,1.000000,1.119387,34.054000, 
31.043750,1.067883,0.000000,490.656250,476.500000,30.000000,0.516740,0.000000,26.148024,0.000000,1.000000,1.119650,34.062000, 
31.045833,1.067883,0.000000,490.687500,476.530000,30.000000,0.516856,0.000000,26.150689,0.000000,1.000000,1.119913,34.070000, 
31.047917,1.067664,0.000000,490.718750,476.560000,30.000000,0.516972,0.000000,26.153354,0.000000,1.000000,1.120176,34.078000, 
31.050000,1.067664,0.000000,490.750000,476.590000,30.000000,0.517089,0.000000,26.156019,0.000000,1.000000,1.120439,34.086000, 
31.052083,1.067664,0.000000,490.781250,476.620000,30.000000,0.517204,0.000000,26.158684,0.000000,1.000000,1.120702,34.094000, 
31.054167,1.067446,0.000000,490.812500,476.650000,30.000000,0.517321,0.000000,26.161350,0.000000,1.000000,1.120965,34.102000, 
31.056250,1.067446,0.000000,490.843750,476.680000,30.000000,0.517436,0.000000,26.164015,0.000000,1.000000,1.121228,34.110000, 
31.058333,1.067446,0.000000,490.875000,476.710000,30.000000,0.517553,0.000000,26.166680,0.000000,1.000000,1.121491,34.118000, 
31.060417,1.067446,0.000000,490.906250,476.740000,30.000000,0.517669,0.000000,26.169345,0.000000,1.000000,1.121754,34.126000, 
31.062500,1.067228,0.000000,490.937500,476.770000,30.000000,0.517786,0.000000,26.172011,0.000000,1.000000,1.122017,34.134000, 
31.064583,1.067228,0.000000,490.968750,476.800000,30.000000,0.517902,0.000000,26.174676,0.000000,1.000000,1.122280,34.142000, 
31.066667,1.067228,0.000000,491.000000,476.830000,30.000000,0.518018,0.000000,26.177341,0.000000,1.000000,1.122543,34.150000, 
31.068750,1.067010,0.000000,491.031250,476.870000,30.000000,0.518134,0.000000,26.180010,0.000000,1.000000,1.122806,34.158000, 
31.070833,1.067010,0.000000,491.062500,476.900000,30.000000,0.518250,0.000000,26.182675,0.000000,1.000000,1.123069,34.166000, 
31.072917,1.067010,0.000000,491.093750,476.930000,30.000000,0.518366,0.000000,26.185340,0.000000,1.000000,1.123332,34.174000, 
31.075000,1.066792,0.000000,491.125000,476.960000,30.000000,0.518482,0.000000,26.188006,0.000000,1.000000,1.123595,34.182000, 
31.077083,1.066792,0.000000,491.156250,476.990000,30.000000,0.518599,0.000000,26.190671,0.000000,1.000000,1.123858,34.190000, 
31.079167,1.066792,0.000000,491.187500,477.020000,30.000000,0.518714,0.000000,26.193336,0.000000,1.000000,1.124121,34.198000, 
31.081250,1.066792,0.000000,491.218750,477.050000,30.000000,0.518830,0.000000,26.196002,0.000000,1.000000,1.124384,34.206000, 
31.083333,1.066573,0.000000,491.250000,477.080000,30.000000,0.518932,0.000000,26.198335,0.000000,1.000000,1.124614,34.213000, 
31.085417,1.066573,0.000000,491.281250,477.110000,30.000000,0.519048,0.000000,26.201001,0.000000,1.000000,1.124877,34.221000, 
31.087500,1.066573,0.000000,491.312500,477.150000,30.000000,0.519164,0.000000,26.203669,0.000000,1.000000,1.125140,34.229000, 
31.089583,1.066355,0.000000,491.343750,477.180000,30.000000,0.519280,0.000000,26.206334,0.000000,1.000000,1.125403,34.237000, 
31.091667,1.066355,0.000000,491.375000,477.210000,30.000000,0.519396,0.000000,26.209000,0.000000,1.000000,1.125666,34.245000, 
31.093750,1.066355,0.000000,491.406250,477.240000,30.000000,0.519512,0.000000,26.211665,0.000000,1.000000,1.125929,34.253000, 
31.095833,1.066137,0.000000,491.437500,477.270000,30.000000,0.519628,0.000000,26.214331,0.000000,1.000000,1.126192,34.261000, 
31.097917,1.066137,0.000000,491.468750,477.300000,30.000000,0.519744,0.000000,26.216996,0.000000,1.000000,1.126455,34.269000, 
31.100000,1.066137,0.000000,491.500000,477.330000,30.000000,0.519845,0.000000,26.219330,0.000000,1.000000,1.126685,34.276000, 
31.102083,1.066137,0.000000,491.531250,477.370000,30.000000,0.519961,0.000000,26.221998,0.000000,1.000000,1.126948,34.284000, 
31.104167,1.065919,0.000000,491.562500,477.400000,30.000000,0.520078,0.000000,26.224664,0.000000,1.000000,1.127211,34.292000, 
31.106250,1.065919,0.000000,491.593750,477.430000,30.000000,0.520193,0.000000,26.227329,0.000000,1.000000,1.127474,34.300000, 
31.108333,1.065919,0.000000,491.625000,477.460000,30.000000,0.520309,0.000000,26.229995,0.000000,1.000000,1.127737,34.308000, 
31.110417,1.065701,0.000000,491.656250,477.490000,30.000000,0.520426,0.000000,26.232660,0.000000,1.000000,1.127999,34.316000, 
31.112500,1.065701,0.000000,491.687500,477.520000,30.000000,0.520542,0.000000,26.235326,0.000000,1.000000,1.128262,34.324000, 
31.114583,1.065701,0.000000,491.718750,477.550000,30.000000,0.520658,0.000000,26.237992,0.000000,1.000000,1.128525,34.332000, 
31.116667,1.065482,0.000000,491.750000,477.580000,30.000000,0.520774,0.000000,26.240657,0.000000,1.000000,1.128788,34.340000, 
31.118750,1.065482,0.000000,491.781250,477.620000,30.000000,0.520890,0.000000,26.243326,0.000000,1.000000,1.129051,34.348000, 
31.120833,1.065482,0.000000,491.812500,477.650000,30.000000,0.521006,0.000000,26.245991,0.000000,1.000000,1.129314,34.356000, 
31.122917,1.065482,0.000000,491.843750,477.680000,30.000000,0.521107,0.000000,26.248325,0.000000,1.000000,1.129544,34.363000, 
31.125000,1.065264,0.000000,491.875000,477.710000,30.000000,0.521222,0.000000,26.250991,0.000000,1.000000,1.129807,34.371000, 
31.127083,1.065264,0.000000,491.906250,477.740000,30.000000,0.521339,0.000000,26.253656,0.000000,1.000000,1.130070,34.379000, 
31.129167,1.065264,0.000000,491.937500,477.770000,30.000000,0.521455,0.000000,26.256322,0.000000,1.000000,1.130333,34.387000, 
31.131250,1.065046,0.000000,491.968750,477.800000,30.000000,0.521571,0.000000,26.258988,0.000000,1.000000,1.130596,34.395000, 
31.133333,1.065046,0.000000,492.000000,477.830000,30.000000,0.521687,0.000000,26.261653,0.000000,1.000000,1.130859,34.403000, 
31.135417,1.065046,0.000000,492.031250,477.870000,30.000000,0.521788,0.000000,26.263990,0.000000,1.000000,1.131089,34.410000, 
31.137500,1.065046,0.000000,492.062500,477.900000,30.000000,0.521904,0.000000,26.266656,0.000000,1.000000,1.131352,34.418000, 
31.139583,1.064828,0.000000,492.093750,477.930000,30.000000,0.522020,0.000000,26.269322,0.000000,1.000000,1.131615,34.426000, 
31.141667,1.064828,0.000000,492.125000,477.960000,30.000000,0.522136,0.000000,26.271987,0.000000,1.000000,1.131878,34.434000, 
31.143750,1.064828,0.000000,492.156250,477.990000,30.000000,0.522253,0.000000,26.274653,0.000000,1.000000,1.132141,34.442000, 
31.145833,1.064609,0.000000,492.187500,478.020000,30.000000,0.522354,0.000000,26.276987,0.000000,1.000000,1.132371,34.449000, 
31.147917,1.064609,0.000000,492.218750,478.050000,30.000000,0.522470,0.000000,26.279653,0.000000,1.000000,1.132634,34.457000, 
31.150000,1.064609,0.000000,492.250000,478.080000,30.000000,0.522586,0.000000,26.282318,0.000000,1.000000,1.132897,34.465000, 
31.152083,1.064609,0.000000,492.281250,478.110000,30.000000,0.522702,0.000000,26.284984,0.000000,1.000000,1.133160,34.473000, 
31.154167,1.064391,0.000000,492.312500,478.140000,30.000000,0.522817,0.000000,26.287650,0.000000,1.000000,1.133423,34.481000, 
31.156250,1.064391,0.000000,492.343750,478.170000,30.000000,0.522918,0.000000,26.289984,0.000000,1.000000,1.133653,34.488000, 
31.158333,1.064391,0.000000,492.375000,478.210000,30.000000,0.523035,0.000000,26.292653,0.000000,1.000000,1.133916,34.496000, 
31.160417,1.064173,0.000000,492.406250,478.240000,30.000000,0.523151,0.000000,26.295318,0.000000,1.000000,1.134179,34.504000, 
31.162500,1.064173,0.000000,492.437500,478.270000,30.000000,0.523267,0.000000,26.297984,0.000000,1.000000,1.134442,34.512000, 
31.164583,1.064173,0.000000,492.468750,478.300000,30.000000,0.523383,0.000000,26.300650,0.000000,1.000000,1.134705,34.520000, 
31.166667,1.064173,0.000000,492.500000,478.330000,30.000000,0.523484,0.000000,26.302984,0.000000,1.000000,1.134935,34.527000, 
31.168750,1.063955,0.000000,492.531250,478.360000,30.000000,0.523600,0.000000,26.305650,0.000000,1.000000,1.135198,34.535000, 
31.170833,1.063955,0.000000,492.562500,478.390000,30.000000,0.523716,0.000000,26.308316,0.000000,1.000000,1.135461,34.543000, 
31.172917,1.063955,0.000000,492.593750,478.420000,30.000000,0.523832,0.000000,26.310982,0.000000,1.000000,1.135724,34.551000, 
31.175000,1.063737,0.000000,492.625000,478.450000,30.000000,0.523948,0.000000,26.313648,0.000000,1.000000,1.135987,34.559000, 
31.177083,1.063737,0.000000,492.656250,478.480000,30.000000,0.524048,0.000000,26.315982,0.000000,1.000000,1.136217,34.566000, 
31.179167,1.063737,0.000000,492.687500,478.510000,30.000000,0.524165,0.000000,26.318648,0.000000,1.000000,1.136480,34.574000, 
31.181250,1.063737,0.000000,492.718750,478.550000,30.000000,0.524281,0.000000,26.321317,0.000000,1.000000,1.136743,34.582000, 
31.183333,1.063518,0.000000,492.750000,478.580000,30.000000,0.524397,0.000000,26.323983,0.000000,1.000000,1.137006,34.590000, 
31.185417,1.063518,0.000000,492.781250,478.610000,30.000000,0.524512,0.000000,26.326649,0.000000,1.000000,1.137269,34.598000, 
31.187500,1.063518,0.000000,492.812500,478.640000,30.000000,0.524614,0.000000,26.328983,0.000000,1.000000,1.137499,34.605000, 
31.189583,1.063300,0.000000,492.843750,478.670000,30.000000,0.524730,0.000000,26.331649,0.000000,1.000000,1.137762,34.613000, 
31.191667,1.063300,0.000000,492.875000,478.700000,30.000000,0.524846,0.000000,26.334315,0.000000,1.000000,1.138025,34.621000, 
31.193750,1.063300,0.000000,492.906250,478.730000,30.000000,0.524962,0.000000,26.336981,0.000000,1.000000,1.138288,34.629000, 
31.195833,1.063300,0.000000,492.937500,478.770000,30.000000,0.525078,0.000000,26.339650,0.000000,1.000000,1.138551,34.637000, 
31.197917,1.063082,0.000000,492.968750,478.800000,30.000000,0.525195,0.000000,26.342316,0.000000,1.000000,1.138814,34.645000, 
31.200000,1.063082,0.000000,493.000000,478.830000,30.000000,0.525310,0.000000,26.344982,0.000000,1.000000,1.139077,34.653000, 
31.202083,1.063082,0.000000,493.031250,478.860000,30.000000,0.525425,0.000000,26.347648,0.000000,1.000000,1.139340,34.661000, 
31.204167,1.062864,0.000000,493.062500,478.890000,30.000000,0.525541,0.000000,26.350314,0.000000,1.000000,1.139603,34.669000, 
31.206250,1.062864,0.000000,493.093750,478.920000,30.000000,0.525642,0.000000,26.352648,0.000000,1.000000,1.139833,34.676000, 
31.208333,1.062864,0.000000,493.125000,478.950000,30.000000,0.525759,0.000000,26.355314,0.000000,1.000000,1.140096,34.684000, 
31.210417,1.062864,0.000000,493.156250,478.980000,30.000000,0.525875,0.000000,26.357981,0.000000,1.000000,1.140359,34.692000, 
31.212500,1.062646,0.000000,493.187500,479.010000,30.000000,0.525991,0.000000,26.360647,0.000000,1.000000,1.140622,34.700000, 
31.214583,1.062646,0.000000,493.218750,479.050000,30.000000,0.526106,0.000000,26.363316,0.000000,1.000000,1.140885,34.708000, 
31.216667,1.062646,0.000000,493.250000,479.080000,30.000000,0.526223,0.000000,26.365982,0.000000,1.000000,1.141148,34.716000, 
31.218750,1.062427,0.000000,493.281250,479.110000,30.000000,0.526353,0.000000,26.368981,0.000000,1.000000,1.141444,34.725000, 
31.220833,1.062427,0.000000,493.312500,479.140000,30.000000,0.526469,0.000000,26.371647,0.000000,1.000000,1.141707,34.733000, 
31.222917,1.062427,0.000000,493.343750,479.170000,30.000000,0.526585,0.000000,26.374313,0.000000,1.000000,1.141970,34.741000, 
31.225000,1.062427,0.000000,493.375000,479.200000,30.000000,0.526702,0.000000,26.376979,0.000000,1.000000,1.142233,34.749000, 
31.227083,1.062209,0.000000,493.406250,479.230000,30.000000,0.526818,0.000000,26.379646,0.000000,1.000000,1.142496,34.757000, 
31.229167,1.062209,0.000000,493.437500,479.260000,30.000000,0.526933,0.000000,26.382312,0.000000,1.000000,1.142759,34.765000, 
31.231250,1.062209,0.000000,493.468750,479.300000,30.000000,0.527049,0.000000,26.384981,0.000000,1.000000,1.143021,34.773000, 
31.233333,1.061991,0.000000,493.500000,479.330000,30.000000,0.527165,0.000000,26.387648,0.000000,1.000000,1.143284,34.781000, 
31.235417,1.061991,0.000000,493.531250,479.360000,30.000000,0.527281,0.000000,26.390314,0.000000,1.000000,1.143547,34.789000, 
31.237500,1.061991,0.000000,493.562500,479.390000,30.000000,0.527397,0.000000,26.392980,0.000000,1.000000,1.143810,34.797000, 
31.239583,1.061991,0.000000,493.593750,479.420000,30.000000,0.527513,0.000000,26.395647,0.000000,1.000000,1.144073,34.805000, 
31.241667,1.061773,0.000000,493.625000,479.450000,30.000000,0.527629,0.000000,26.398313,0.000000,1.000000,1.144336,34.813000, 
31.243750,1.061773,0.000000,493.656250,479.480000,30.000000,0.527745,0.000000,26.400979,0.000000,1.000000,1.144599,34.821000, 
31.245833,1.061773,0.000000,493.687500,479.510000,30.000000,0.527861,0.000000,26.403646,0.000000,1.000000,1.144862,34.829000, 
31.247917,1.061555,0.000000,493.718750,479.540000,30.000000,0.527977,0.000000,26.406312,0.000000,1.000000,1.145125,34.837000, 
31.250000,1.061555,0.000000,493.750000,479.570000,30.000000,0.528093,0.000000,26.408978,0.000000,1.000000,1.145388,34.845000, 
31.252083,1.061555,0.000000,493.781250,479.610000,30.000000,0.528209,0.000000,26.411648,0.000000,1.000000,1.145651,34.853000, 
31.254167,1.061555,0.000000,493.812500,479.640000,30.000000,0.528325,0.000000,26.414314,0.000000,1.000000,1.145914,34.861000, 
31.256250,1.061336,0.000000,493.843750,479.670000,30.000000,0.528441,0.000000,26.416981,0.000000,1.000000,1.146177,34.869000, 
31.258333,1.061336,0.000000,493.875000,479.700000,30.000000,0.528557,0.000000,26.419647,0.000000,1.000000,1.146440,34.877000, 
31.260417,1.061336,0.000000,493.906250,479.730000,30.000000,0.528673,0.000000,26.422314,0.000000,1.000000,1.146703,34.885000, 
31.262500,1.061118,0.000000,493.937500,479.760000,30.000000,0.528789,0.000000,26.424980,0.000000,1.000000,1.146966,34.893000, 
31.264583,1.061118,0.000000,493.968750,479.790000,30.000000,0.528904,0.000000,26.427647,0.000000,1.000000,1.147229,34.901000, 
31.266667,1.061118,0.000000,494.000000,479.820000,30.000000,0.529020,0.000000,26.430313,0.000000,1.000000,1.147492,34.909000, 
31.268750,1.061118,0.000000,494.031250,479.850000,30.000000,0.529136,0.000000,26.432980,0.000000,1.000000,1.147755,34.917000, 
31.270833,1.060900,0.000000,494.062500,479.880000,30.000000,0.529252,0.000000,26.435646,0.000000,1.000000,1.148018,34.925000, 
31.272917,1.060900,0.000000,494.093750,479.920000,30.000000,0.529369,0.000000,26.438316,0.000000,1.000000,1.148281,34.933000, 
31.275000,1.060900,0.000000,494.125000,479.950000,30.000000,0.529484,0.000000,26.440982,0.000000,1.000000,1.148544,34.941000, 
31.277083,1.060900,0.000000,494.156250,479.980000,30.000000,0.529615,0.000000,26.443981,0.000000,1.000000,1.148840,34.950000, 
31.279167,1.060682,0.000000,494.187500,480.010000,30.000000,0.529731,0.000000,26.446648,0.000000,1.000000,1.149103,34.958000, 
31.281250,1.060682,0.000000,494.218750,480.040000,30.000000,0.529847,0.000000,26.449314,0.000000,1.000000,1.149366,34.966000, 
31.283333,1.060682,0.000000,494.250000,480.070000,30.000000,0.529963,0.000000,26.451981,0.000000,1.000000,1.149629,34.974000, 
31.285417,1.060464,0.000000,494.281250,480.100000,30.000000,0.530079,0.000000,26.454647,0.000000,1.000000,1.149892,34.982000, 
31.287500,1.060464,0.000000,494.312500,480.130000,30.000000,0.530195,0.000000,26.457314,0.000000,1.000000,1.150154,34.990000, 
31.289583,1.060464,0.000000,494.343750,480.170000,30.000000,0.530311,0.000000,26.459984,0.000000,1.000000,1.150417,34.998000, 
31.291667,1.060464,0.000000,494.375000,480.200000,30.000000,0.530427,0.000000,26.462651,0.000000,1.000000,1.150680,35.006000, 
31.293750,1.060245,0.000000,494.406250,480.230000,30.000000,0.530558,0.000000,26.465649,0.000000,1.000000,1.150976,35.015000, 
31.295833,1.060245,0.000000,494.437500,480.260000,30.000000,0.530674,0.000000,26.468316,0.000000,1.000000,1.151239,35.023000, 
31.297917,1.060245,0.000000,494.468750,480.290000,30.000000,0.530790,0.000000,26.470983,0.000000,1.000000,1.151502,35.031000, 
31.300000,1.060245,0.000000,494.500000,480.320000,30.000000,0.530906,0.000000,26.473649,0.000000,1.000000,1.151765,35.039000, 
31.302083,1.060027,0.000000,494.531250,480.350000,30.000000,0.531022,0.000000,26.476316,0.000000,1.000000,1.152028,35.047000, 
31.304167,1.060027,0.000000,494.562500,480.380000,30.000000,0.531153,0.000000,26.479315,0.000000,1.000000,1.152324,35.056000, 
31.306250,1.060027,0.000000,494.593750,480.410000,30.000000,0.531268,0.000000,26.481982,0.000000,1.000000,1.152587,35.064000, 
31.308333,1.059809,0.000000,494.625000,480.450000,30.000000,0.531384,0.000000,26.484652,0.000000,1.000000,1.152850,35.072000, 
31.310417,1.059809,0.000000,494.656250,480.480000,30.000000,0.531500,0.000000,26.487318,0.000000,1.000000,1.153113,35.080000, 
31.312500,1.059809,0.000000,494.687500,480.510000,30.000000,0.531632,0.000000,26.490317,0.000000,1.000000,1.153409,35.089000, 
31.314583,1.059809,0.000000,494.718750,480.540000,30.000000,0.531747,0.000000,26.492984,0.000000,1.000000,1.153672,35.097000, 
31.316667,1.059591,0.000000,494.750000,480.570000,30.000000,0.531863,0.000000,26.495651,0.000000,1.000000,1.153935,35.105000, 
31.318750,1.059591,0.000000,494.781250,480.600000,30.000000,0.531994,0.000000,26.498650,0.000000,1.000000,1.154230,35.114000, 
31.320833,1.059591,0.000000,494.812500,480.630000,30.000000,0.532110,0.000000,26.501317,0.000000,1.000000,1.154493,35.122000, 
31.322917,1.059591,0.000000,494.843750,480.660000,30.000000,0.532226,0.000000,26.503983,0.000000,1.000000,1.154756,35.130000, 
31.325000,1.059373,0.000000,494.875000,480.690000,30.000000,0.532342,0.000000,26.506650,0.000000,1.000000,1.155019,35.138000, 
31.327083,1.059373,0.000000,494.906250,480.720000,30.000000,0.532472,0.000000,26.509649,0.000000,1.000000,1.155315,35.147000, 
31.329167,1.059373,0.000000,494.937500,480.760000,30.000000,0.532588,0.000000,26.512319,0.000000,1.000000,1.155578,35.155000, 
31.331250,1.059154,0.000000,494.968750,480.790000,30.000000,0.532704,0.000000,26.514986,0.000000,1.000000,1.155841,35.163000, 
31.333333,1.059154,0.000000,495.000000,480.820000,30.000000,0.532820,0.000000,26.517653,0.000000,1.000000,1.156104,35.171000, 
31.335417,1.059154,0.000000,495.031250,480.850000,30.000000,0.532951,0.000000,26.520652,0.000000,1.000000,1.156400,35.180000, 
31.337500,1.059154,0.000000,495.062500,480.880000,30.000000,0.533067,0.000000,26.523319,0.000000,1.000000,1.156663,35.188000, 
31.339583,1.058936,0.000000,495.093750,480.910000,30.000000,0.533198,0.000000,26.526318,0.000000,1.000000,1.156959,35.197000, 
31.341667,1.058936,0.000000,495.125000,480.950000,30.000000,0.533314,0.000000,26.528989,0.000000,1.000000,1.157222,35.205000, 
31.343750,1.058936,0.000000,495.156250,480.980000,30.000000,0.533430,0.000000,26.531655,0.000000,1.000000,1.157485,35.213000, 
31.345833,1.058936,0.000000,495.187500,481.010000,30.000000,0.533561,0.000000,26.534655,0.000000,1.000000,1.157781,35.222000, 
31.347917,1.058718,0.000000,495.218750,481.040000,30.000000,0.533676,0.000000,26.537322,0.000000,1.000000,1.158044,35.230000, 
31.350000,1.058718,0.000000,495.250000,481.070000,30.000000,0.533793,0.000000,26.539989,0.000000,1.000000,1.158306,35.238000, 
31.352083,1.058718,0.000000,495.281250,481.100000,30.000000,0.533923,0.000000,26.542988,0.000000,1.000000,1.158602,35.247000, 
